timestep,generation,bestSize,runtime,profit,distance,structureDistance,plan,init,window,buildProb,runtimeKill,trimmerChance,scenario,averageSize,seed,popsize
5,27,19,9857,3.22461,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,29.0,16,10000
5,28,19,9017,3.29297,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,30.0,16,10000
5,29,19,9397,3.29297,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,30.0,16,10000
6,0,18,4184,2.14146,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,7.0,16,10000
6,1,7,2262,2.66403,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,7.0,16,10000
6,2,7,2456,2.66403,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,7.0,16,10000
6,3,7,3420,2.66403,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,10.0,16,10000
6,4,10,6584,2.7057,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,11.0,16,10000
6,5,18,12533,3.21219,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,11.0,16,10000
6,6,18,12671,3.21219,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,11.0,16,10000
6,7,17,11398,3.25993,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,11.0,16,10000
6,8,17,12870,3.34606,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,11.0,16,10000
6,9,17,11705,3.34606,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,11.0,16,10000
6,10,16,12497,3.52797,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,12.0,16,10000
6,11,16,12874,3.52797,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,13.0,16,10000
6,12,16,13425,3.52797,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,15.0,16,10000
6,13,16,15103,3.64789,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,18.0,16,10000
6,14,16,11411,3.73242,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,21.0,16,10000
6,15,16,15187,3.90297,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,25.0,16,10000
6,16,16,11924,3.90297,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,27.0,16,10000
6,17,16,12563,3.90297,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,28.0,16,10000
6,18,19,12462,3.92708,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,28.0,16,10000
6,19,19,11817,3.92708,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,28.0,16,10000
6,20,19,11413,3.92708,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,28.0,16,10000
6,21,19,11642,3.92708,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,28.0,16,10000
6,22,19,11901,3.92708,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,28.0,16,10000
6,23,19,11201,3.92708,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,28.0,16,10000
6,24,19,13027,3.92708,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,28.0,16,10000
6,25,19,14499,3.92708,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,28.0,16,10000
6,26,19,14133,3.92708,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,28.0,16,10000
6,27,19,12919,3.92708,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,28.0,16,10000
6,28,18,13648,3.93229,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,28.0,16,10000
6,29,18,12284,3.95313,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,28.0,16,10000
7,0,6,4156,2.95645,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,7.0,16,10000
7,1,5,3909,3.17965,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,7.0,16,10000
7,2,13,6227,3.78125,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,9.0,16,10000
7,3,13,8448,3.78125,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,9.0,16,10000
7,4,13,12422,3.78125,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,9.0,16,10000
7,5,13,9699,3.78125,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,9.0,16,10000
7,6,13,10816,3.78125,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,10.0,16,10000
7,7,13,9090,4.09375,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,11.0,16,10000
7,8,13,9423,4.09375,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,14.0,16,10000
7,9,13,8363,4.09375,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,17.0,16,10000
7,10,13,9455,4.09375,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,20.0,16,10000
7,11,13,7106,4.09375,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,21.0,16,10000
7,12,13,9793,4.09375,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,21.0,16,10000
7,13,13,8552,4.09375,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,21.0,16,10000
7,14,13,10882,4.21875,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,21.0,16,10000
7,15,13,8412,4.21875,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,21.0,16,10000
7,16,13,9602,4.21875,-1.0,-1.0,repertoire,repertoire,10000,0.9,0.75,0.1,env,21.0,16,10000
